City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Date
Delhi,43.34,78.9,11.23,40.11,30.33,38.72,0.66,5.39,24.73,106.0,Moderate,2019-08-25
Delhi,36.19,66.42,10.37,46.93,32.64,37.06,0.61,3.04,17.45,64.0,Satisfactory,2019-08-26
Delhi,58.88,128.25,14.72,60.76,44.12,34.28,0.88,2.12,23.27,102.0,Moderate,2019-08-27
Delhi,57.87,128.54,12.31,49.48,36.17,32.41,0.8,3.41,39.12,134.0,Moderate,2019-08-28
Delhi,45.54,105.08,9.31,47.6,32.76,31.63,0.59,3.25,33.33,106.0,Moderate,2019-08-29
Delhi,69.4,140.04,9.52,48.31,33.31,31.92,0.75,3.22,37.06,108.0,Moderate,2019-08-30
Delhi,75.95,132.5,9.25,47.48,32.66,31.82,1.04,3.23,29.42,173.0,Moderate,2019-08-31
Delhi,46.98,80.88,9.43,45.58,31.8,31.56,0.8,3.02,27.79,125.0,Moderate,2019-09-01
Delhi,61.98,108.58,9.13,45.71,31.27,31.52,0.6,3.22,34.46,85.0,Satisfactory,2019-09-02
Delhi,86.27,178.21,9.22,45.02,31.32,31.58,0.75,3.15,33.39,146.0,Moderate,2019-09-03
Delhi,94.52,176.06,8.34,40.63,28.29,34.88,0.66,3.77,27.12,210.0,Poor,2019-09-04
Delhi,52.26,114.75,10.0,57.57,38.63,70.68,0.44,2.5,36.91,114.0,Moderate,2019-09-06
Delhi,46.69,100.79,12.17,59.56,41.42,71.31,0.48,2.47,31.38,103.0,Moderate,2019-09-07
Delhi,40.1,84.96,9.26,59.94,39.3,67.91,0.3,2.23,37.82,90.0,Satisfactory,2019-09-08
Delhi,63.67,147.33,8.87,62.76,40.47,66.1,0.3,2.19,39.24,110.0,Moderate,2019-09-09
Delhi,70.78,163.83,8.34,56.12,36.53,71.21,0.36,2.44,45.34,138.0,Moderate,2019-09-10
Delhi,95.72,218.0,16.13,65.88,47.94,67.85,0.54,2.3,65.57,189.0,Moderate,2019-09-11
Delhi,72.54,153.62,8.84,67.5,42.97,65.22,0.37,2.19,52.67,203.0,Poor,2019-09-12
Delhi,42.42,93.42,8.77,62.31,40.16,67.38,0.26,2.31,43.37,110.0,Moderate,2019-09-13
Delhi,34.52,72.67,9.44,75.81,47.88,60.05,0.64,2.35,45.84,112.0,Moderate,2019-09-14
Delhi,39.43,71.17,7.42,57.77,36.66,70.22,0.63,2.24,38.65,98.0,Satisfactory,2019-09-15
Delhi,65.52,146.51,16.54,65.81,48.23,64.53,0.5,2.48,36.76,106.0,Moderate,2019-09-16
Delhi,65.27,144.79,8.12,95.15,57.09,54.17,0.87,3.45,13.89,137.0,Moderate,2019-09-17
Delhi,42.24,107.47,4.33,59.49,35.09,42.33,0.74,3.26,26.74,145.0,Moderate,2019-09-18
Delhi,30.74,75.55,4.35,54.88,31.95,42.68,0.57,6.25,21.16,96.0,Satisfactory,2019-09-19
Delhi,61.47,133.47,13.62,83.17,55.14,81.3,0.45,9.68,39.64,105.0,Moderate,2019-09-20
Delhi,44.46,97.92,9.43,69.79,41.55,73.95,0.24,4.11,48.79,149.0,Moderate,2019-09-21
Delhi,34.3,72.82,21.47,95.2,67.81,112.76,0.36,3.11,31.05,95.0,Satisfactory,2019-09-22
Delhi,45.67,90.1,15.11,73.33,51.1,90.48,0.58,4.44,42.63,105.0,Moderate,2019-09-23
Delhi,36.37,85.68,16.09,82.37,56.69,95.95,0.73,9.04,41.82,107.0,Moderate,2019-09-24
Delhi,35.19,78.26,14.95,76.19,52.51,89.73,0.77,5.67,46.28,111.0,Moderate,2019-09-25
Delhi,37.16,83.72,14.82,68.74,48.42,90.75,0.62,13.99,31.44,87.0,Satisfactory,2019-09-26
Delhi,23.26,56.43,9.43,59.46,39.17,85.14,0.36,9.28,32.89,68.0,Satisfactory,2019-09-27
Delhi,34.87,73.49,11.58,60.92,41.64,84.15,0.46,9.81,31.07,67.0,Satisfactory,2019-09-28
Delhi,26.59,58.5,10.07,61.06,40.53,82.92,0.37,10.44,35.84,77.0,Satisfactory,2019-09-29
Delhi,36.36,88.82,9.33,49.75,33.89,82.76,0.64,6.25,45.81,100.0,Satisfactory,2019-09-30
Delhi,37.26,86.0,2.29,13.0,8.76,88.05,0.57,5.48,41.6,139.0,Moderate,2019-10-01
Delhi,42.28,99.74,8.86,29.34,22.7,64.02,0.53,5.27,39.39,100.0,Satisfactory,2019-10-02
Delhi,72.38,168.33,8.05,35.03,25.08,51.0,0.4,10.03,58.18,145.0,Moderate,2019-10-03
Delhi,45.62,96.78,4.62,31.13,20.26,43.1,0.2,2.46,44.67,118.0,Moderate,2019-10-04
Delhi,47.29,128.38,6.0,32.78,22.23,43.88,0.32,3.78,39.81,112.0,Moderate,2019-10-05
Delhi,62.0,136.67,3.19,24.5,15.58,39.96,0.72,4.48,53.06,120.0,Moderate,2019-10-06
Delhi,58.08,168.77,2.88,25.78,15.89,39.93,0.46,4.24,53.24,103.0,Moderate,2019-10-07
Delhi,45.82,132.35,3.51,30.54,19.05,46.13,0.7,4.73,55.53,124.0,Moderate,2019-10-08
Delhi,84.93,203.23,9.82,42.82,30.63,43.06,1.21,9.01,56.53,175.0,Moderate,2019-10-09
Delhi,124.14,278.75,6.35,44.04,28.51,41.98,1.37,10.8,62.38,235.0,Poor,2019-10-10
Delhi,109.88,230.71,6.14,35.41,23.75,39.72,1.13,8.01,53.27,302.0,Very Poor,2019-10-11
Delhi,115.73,234.06,6.06,31.07,21.38,34.93,1.15,9.28,60.32,267.0,Poor,2019-10-12
Delhi,155.05,305.38,8.87,35.51,25.98,34.63,1.49,13.38,48.08,316.0,Very Poor,2019-10-13
Delhi,130.36,312.41,10.09,35.61,27.0,32.19,1.7,8.97,49.13,312.0,Very Poor,2019-10-14
Delhi,152.54,430.9,24.96,48.98,46.02,34.32,2.49,10.6,81.15,361.0,Very Poor,2019-10-15
Delhi,159.66,347.75,12.75,40.8,31.91,34.0,2.17,7.79,75.28,356.0,Very Poor,2019-10-16
Delhi,160.92,337.31,9.07,36.17,26.49,33.37,1.98,13.58,61.2,328.0,Very Poor,2019-10-17
Delhi,114.64,233.17,10.96,34.12,26.92,41.14,1.32,12.37,76.58,321.0,Very Poor,2019-10-18
Delhi,79.99,156.39,8.78,36.55,26.47,40.98,1.02,10.01,55.65,183.0,Moderate,2019-10-19
Delhi,110.85,225.64,10.17,39.02,28.9,44.16,1.12,9.29,54.05,265.0,Poor,2019-10-20
Delhi,131.79,299.86,5.93,35.63,23.7,41.26,1.12,9.32,57.94,295.0,Poor,2019-10-21
Delhi,126.23,309.86,16.77,39.66,34.51,42.21,1.32,14.74,53.14,307.0,Very Poor,2019-10-22
Delhi,154.93,374.48,17.25,29.2,29.34,33.87,1.63,14.2,56.78,347.0,Very Poor,2019-10-23
Delhi,189.97,347.84,25.15,46.68,44.95,37.71,2.44,14.05,68.88,337.0,Very Poor,2019-10-24
Delhi,153.13,279.2,36.35,65.1,63.7,36.62,1.84,12.57,54.3,338.0,Very Poor,2019-10-25
Delhi,172.88,304.6,42.04,62.07,66.65,36.88,1.95,11.6,55.84,334.0,Very Poor,2019-10-26
Delhi,226.25,361.2,26.41,51.55,48.55,47.54,1.87,12.46,61.53,366.0,Very Poor,2019-10-27
Delhi,253.61,387.0,17.33,39.57,34.91,45.89,1.66,13.75,48.35,393.0,Very Poor,2019-10-28
Delhi,294.79,412.57,18.05,42.18,36.87,36.95,2.38,9.06,32.74,407.0,Severe,2019-10-29
Delhi,311.91,480.18,45.18,57.38,66.67,24.53,3.44,10.54,34.13,450.0,Severe,2019-10-30
Delhi,346.34,534.28,38.55,58.64,62.04,26.95,3.22,11.2,33.1,472.0,Severe,2019-10-31
Delhi,399.39,556.8,18.73,48.15,40.6,31.47,2.66,11.4,50.34,594.0,Severe,2019-11-01
Delhi,331.56,451.45,17.08,36.74,33.21,34.99,2.14,9.97,40.37,456.0,Severe,2019-11-02
Delhi,640.72,728.32,15.82,37.19,32.45,34.17,3.64,5.83,27.27,690.0,Severe,2019-11-03
Delhi,313.97,422.7,13.21,31.24,27.17,35.61,1.69,8.11,49.42,580.0,Severe,2019-11-04
Delhi,226.05,316.08,12.74,33.93,28.24,30.4,1.52,10.0,59.89,407.0,Severe,2019-11-05
Delhi,121.91,222.18,23.9,50.84,45.68,19.8,1.62,10.57,36.84,324.0,Very Poor,2019-11-06
Delhi,181.38,269.62,13.13,41.55,32.6,26.36,1.5,10.95,46.57,311.0,Very Poor,2019-11-07
Delhi,150.27,231.5,16.81,35.34,32.25,25.37,1.2,9.78,44.7,349.0,Very Poor,2019-11-08
Delhi,153.36,223.53,9.95,26.83,22.22,32.36,0.86,9.11,49.66,324.0,Very Poor,2019-11-09
Delhi,291.21,361.78,9.25,28.51,22.56,32.07,1.42,14.64,33.02,349.0,Very Poor,2019-11-10
Delhi,440.29,556.77,6.88,43.06,28.39,14.54,2.23,13.33,66.43,496.0,Severe,2019-11-12
Delhi,423.91,561.94,8.24,44.09,30.02,11.77,2.53,12.78,47.52,556.0,Severe,2019-11-13
Delhi,395.8,537.79,12.86,41.42,32.32,10.6,2.64,12.03,49.91,548.0,Severe,2019-11-14
Delhi,501.17,638.42,18.21,50.37,41.36,19.85,2.81,9.79,43.73,624.0,Severe,2019-11-15
Delhi,197.87,297.52,16.39,46.16,37.66,36.58,1.72,8.47,46.51,477.0,Severe,2019-11-16
Delhi,115.68,182.39,8.89,39.93,28.35,35.98,0.52,10.38,47.7,316.0,Very Poor,2019-11-17
Delhi,157.19,238.19,13.43,47.72,36.12,30.33,1.15,10.17,47.59,314.0,Very Poor,2019-11-18
Delhi,159.13,238.85,23.66,54.71,47.02,24.91,1.18,10.1,41.07,320.0,Very Poor,2019-11-19
Delhi,235.69,363.01,38.81,74.97,70.93,18.2,2.14,13.09,40.29,367.0,Very Poor,2019-11-20
Delhi,235.56,362.78,100.75,82.0,124.23,26.62,2.69,15.52,37.81,387.0,Very Poor,2019-11-21
Delhi,219.2,336.77,59.97,78.95,89.97,24.66,2.22,13.3,47.57,385.0,Very Poor,2019-11-22
Delhi,135.7,217.42,10.25,51.07,35.37,32.96,0.72,9.42,37.74,340.0,Very Poor,2019-11-23
Delhi,120.24,195.26,9.8,50.62,34.76,37.24,0.73,11.06,44.87,296.0,Poor,2019-11-24
Delhi,153.41,233.28,15.95,57.19,43.18,29.03,1.18,16.53,34.94,317.0,Very Poor,2019-11-25
Delhi,136.01,245.62,21.62,67.18,53.03,29.77,1.31,19.33,46.58,320.0,Very Poor,2019-11-26
Delhi,62.38,114.6,9.03,53.52,35.68,34.76,0.85,9.42,51.58,200.0,Moderate,2019-11-27
Delhi,33.5,46.63,6.34,38.78,25.69,32.36,0.37,5.65,62.0,101.0,Moderate,2019-11-28
Delhi,61.67,99.34,18.26,47.64,39.94,29.36,0.77,5.7,39.34,93.0,Satisfactory,2019-11-29
Delhi,118.24,167.67,18.64,46.95,39.87,30.7,1.09,4.51,29.81,210.0,Poor,2019-11-30
Delhi,169.93,235.99,10.42,51.25,35.68,30.45,1.08,6.0,43.37,324.0,Very Poor,2019-12-01
Delhi,210.54,310.56,18.36,62.38,47.58,23.38,1.43,7.14,43.05,361.0,Very Poor,2019-12-02
Delhi,200.33,308.72,23.79,65.21,53.71,22.26,1.66,9.26,41.93,360.0,Very Poor,2019-12-03
Delhi,193.58,299.1,41.47,70.56,70.68,30.22,1.84,9.93,45.4,365.0,Very Poor,2019-12-04
Delhi,354.72,492.19,73.68,80.04,101.51,21.62,3.03,7.47,41.78,419.0,Severe,2019-12-05
Delhi,296.68,409.08,29.15,60.82,55.67,20.62,1.92,9.16,30.86,464.0,Severe,2019-12-06
Delhi,279.57,375.95,36.33,53.79,57.67,21.25,2.1,6.79,28.7,417.0,Severe,2019-12-07
Delhi,302.4,396.85,74.41,53.87,88.15,24.41,2.49,8.58,31.43,441.0,Severe,2019-12-08
Delhi,260.85,367.53,51.69,76.86,82.18,26.73,2.17,6.6,40.93,406.0,Severe,2019-12-09
Delhi,296.58,428.49,44.34,106.04,91.88,9.7,2.72,5.39,32.54,437.0,Severe,2019-12-10
Delhi,318.35,433.9,28.26,95.94,73.63,23.22,2.45,9.47,57.86,486.0,Severe,2019-12-12
Delhi,101.77,119.42,18.09,53.83,43.11,42.23,1.16,4.07,38.22,343.0,Very Poor,2019-12-13
Delhi,91.62,121.99,17.1,50.49,40.53,36.26,1.13,3.95,27.24,219.0,Poor,2019-12-14
Delhi,110.48,150.61,18.81,51.37,42.37,35.82,1.01,4.57,26.08,251.0,Poor,2019-12-15
Delhi,97.69,131.46,14.03,40.47,32.75,36.67,0.95,3.49,26.48,249.0,Poor,2019-12-16
Delhi,114.83,152.82,20.97,45.64,41.05,35.49,1.22,2.66,33.16,199.0,Moderate,2019-12-17
Delhi,167.46,227.59,19.29,58.92,46.78,30.16,1.58,3.42,41.48,331.0,Very Poor,2019-12-18
Delhi,308.01,414.75,61.18,118.43,111.93,17.77,3.25,7.54,27.35,374.0,Very Poor,2019-12-19
Delhi,341.71,452.29,35.65,95.2,79.15,24.41,3.11,6.22,18.92,464.0,Severe,2019-12-20
Delhi,239.61,319.69,23.76,63.53,52.17,32.47,2.0,5.24,15.62,443.0,Severe,2019-12-21
Delhi,157.33,199.1,18.02,49.58,40.77,33.02,1.5,3.71,19.86,356.0,Very Poor,2019-12-22
Delhi,161.97,218.23,18.61,46.2,39.46,35.87,1.54,2.98,23.52,327.0,Very Poor,2019-12-23
Delhi,265.07,367.86,29.77,73.88,63.11,21.42,2.43,4.35,28.03,367.0,Very Poor,2019-12-24
Delhi,168.16,237.0,17.79,48.28,39.91,37.56,1.37,3.89,21.05,385.0,Very Poor,2019-12-25
Delhi,188.12,282.21,32.2,77.93,67.21,66.23,1.4,5.89,29.86,340.0,Very Poor,2019-12-26
Delhi,242.63,361.17,44.58,101.62,89.71,55.85,1.72,6.28,27.98,368.0,Very Poor,2019-12-27
Delhi,253.86,354.42,41.45,78.85,75.1,22.38,2.35,5.52,28.87,407.0,Severe,2019-12-28
Delhi,297.14,424.08,21.92,68.87,54.12,29.61,2.28,6.13,34.19,408.0,Severe,2019-12-29
Delhi,334.67,444.88,48.46,104.61,94.41,16.58,3.1,8.67,10.24,453.0,Severe,2019-12-30
Delhi,280.6,373.92,35.5,90.86,76.73,27.7,1.9,10.95,22.63,441.0,Severe,2019-12-31
Delhi,309.81,410.34,63.38,110.37,107.92,19.5,2.18,12.81,40.93,467.0,Severe,2020-01-01
Delhi,257.8,363.96,65.02,120.7,116.22,18.01,2.02,12.3,25.99,427.0,Severe,2020-01-02
Delhi,217.63,332.92,55.5,93.43,93.59,24.02,2.05,9.59,15.57,377.0,Very Poor,2020-01-03
Delhi,271.84,458.69,47.75,57.1,68.57,37.61,1.97,7.04,22.26,409.0,Severe,2020-01-04
Delhi,190.49,297.82,11.96,26.46,23.65,20.92,1.31,3.77,38.47,372.0,Very Poor,2020-01-05
Delhi,176.08,284.21,13.82,25.86,24.82,20.94,1.23,4.06,27.82,350.0,Very Poor,2020-01-06
Delhi,130.34,176.08,11.4,24.81,22.31,19.97,1.36,5.2,26.83,313.0,Very Poor,2020-01-07
Delhi,111.92,131.08,12.32,21.33,21.2,23.22,1.09,3.8,20.35,303.0,Very Poor,2020-01-08
Delhi,91.88,127.83,12.06,19.97,20.28,21.61,0.79,2.69,36.59,216.0,Poor,2020-01-09
Delhi,140.54,254.36,19.35,32.13,32.57,19.3,1.27,3.73,41.72,294.0,Poor,2020-01-10
Delhi,190.22,317.79,14.95,30.4,28.13,19.38,1.5,3.84,43.83,332.0,Very Poor,2020-01-11
Delhi,202.07,317.12,18.04,33.74,32.37,21.9,1.72,4.12,37.14,366.0,Very Poor,2020-01-12
Delhi,204.87,311.25,21.91,40.59,39.12,23.49,1.99,3.95,31.88,369.0,Very Poor,2020-01-13
Delhi,98.97,144.04,9.48,18.6,17.48,23.82,0.83,2.85,36.66,309.0,Very Poor,2020-01-14
Delhi,116.49,203.65,13.58,24.83,24.07,20.48,0.98,3.8,46.64,240.0,Poor,2020-01-15
Delhi,144.84,195.25,10.8,23.01,20.87,21.07,1.04,3.88,24.91,305.0,Very Poor,2020-01-16
Delhi,136.73,179.04,14.62,23.03,23.95,21.52,1.23,4.17,23.9,323.0,Very Poor,2020-01-17
Delhi,122.08,189.0,13.81,26.1,24.93,20.34,1.26,3.34,27.06,285.0,Poor,2020-01-18
Delhi,136.92,246.14,16.52,28.62,28.44,19.51,1.01,3.13,37.05,311.0,Very Poor,2020-01-19
Delhi,172.65,352.91,14.07,22.88,23.43,19.14,1.56,3.62,41.33,314.0,Very Poor,2020-01-20
Delhi,304.7,432.47,30.7,37.77,44.64,20.55,2.77,5.24,31.45,434.0,Severe,2020-01-21
Delhi,202.25,265.4,22.46,29.88,33.86,19.81,2.29,4.94,123.57,399.0,Very Poor,2020-01-22
Delhi,98.55,196.7,15.59,29.9,28.38,21.51,0.75,4.39,45.65,324.0,Very Poor,2020-01-23
Delhi,111.17,237.52,19.08,38.94,35.98,28.87,0.89,6.05,42.82,253.0,Poor,2020-01-24
Delhi,185.42,319.92,49.76,64.89,74.33,29.23,1.58,4.74,35.55,332.0,Very Poor,2020-01-25
Delhi,273.86,412.17,51.22,51.84,67.78,30.75,2.24,5.32,44.18,388.0,Very Poor,2020-01-26
Delhi,242.19,360.64,64.35,76.63,92.25,28.39,2.6,4.57,23.42,407.0,Severe,2020-01-27
Delhi,101.06,129.48,17.9,38.12,34.6,35.69,0.96,4.48,32.31,310.0,Very Poor,2020-01-28
Delhi,82.03,199.25,10.45,38.36,25.97,16.19,0.79,4.22,52.32,251.0,Poor,2020-01-29
Delhi,111.82,231.17,14.33,33.22,29.11,13.17,0.92,3.22,34.07,263.0,Poor,2020-01-30
Delhi,128.06,314.33,17.6,35.96,33.2,10.91,1.02,3.47,28.39,295.0,Poor,2020-01-31
Delhi,134.74,261.85,35.55,36.97,48.11,12.83,1.53,3.7,38.37,312.0,Very Poor,2020-02-01
Delhi,158.0,232.79,9.8,30.89,24.27,10.26,1.3,3.38,32.92,312.0,Very Poor,2020-02-02
Delhi,177.04,294.18,9.97,33.89,26.0,11.2,1.36,3.98,45.13,352.0,Very Poor,2020-02-03
Delhi,216.73,367.84,23.78,44.9,42.91,9.78,2.05,4.91,56.61,351.0,Very Poor,2020-02-04
Delhi,216.53,317.95,11.1,32.54,26.2,10.8,1.15,4.91,36.25,382.0,Very Poor,2020-02-05
Delhi,161.57,283.34,7.36,30.31,21.75,10.16,0.77,4.2,42.6,343.0,Very Poor,2020-02-06
Delhi,158.57,277.17,15.24,31.93,29.18,10.38,0.84,4.28,40.18,334.0,Very Poor,2020-02-07
Delhi,178.95,268.38,5.9,27.35,19.27,11.61,0.74,4.7,44.99,339.0,Very Poor,2020-02-08
Delhi,210.87,310.06,6.45,26.99,19.51,10.58,0.9,4.18,28.64,345.0,Very Poor,2020-02-09
Delhi,199.25,334.58,16.07,42.62,35.53,12.22,1.07,5.52,41.78,352.0,Very Poor,2020-02-11
Delhi,224.13,383.46,17.78,45.31,38.32,13.72,0.95,5.94,44.64,377.0,Very Poor,2020-02-12
Delhi,130.11,261.71,5.58,32.07,21.52,14.31,0.52,7.95,52.86,339.0,Very Poor,2020-02-13
Delhi,95.34,300.85,3.92,29.51,18.84,15.36,0.39,6.24,68.02,257.0,Poor,2020-02-14
Delhi,128.97,288.26,5.63,36.68,24.01,13.73,0.59,11.99,58.5,277.0,Poor,2020-02-15
Delhi,190.52,323.89,12.96,44.2,33.87,11.95,1.05,15.15,41.56,345.0,Very Poor,2020-02-16
Delhi,235.72,414.4,25.7,45.45,44.74,12.56,1.34,7.52,41.72,378.0,Very Poor,2020-02-17
Delhi,175.94,371.29,11.77,46.1,33.94,11.57,1.06,14.84,47.92,351.0,Very Poor,2020-02-18
Delhi,193.39,374.52,72.44,56.65,88.13,14.57,2.38,9.14,60.85,394.0,Very Poor,2020-02-19
Delhi,107.5,244.68,4.92,42.23,26.39,14.62,0.73,8.97,99.49,294.0,Poor,2020-02-20
Delhi,49.7,73.98,2.56,22.5,14.02,13.48,0.34,3.64,60.61,167.0,Moderate,2020-02-21
Delhi,69.08,131.02,6.37,26.21,19.04,11.84,0.57,4.79,39.66,95.0,Satisfactory,2020-02-22
Delhi,117.06,239.31,16.19,32.14,30.04,14.02,0.75,4.89,37.33,255.0,Poor,2020-02-23
Delhi,78.69,205.41,8.66,32.2,24.05,13.44,0.52,6.0,57.32,188.0,Moderate,2020-02-24
Delhi,177.56,334.11,9.21,37.03,27.06,13.01,0.85,5.46,30.14,298.0,Poor,2020-02-25
Delhi,215.84,477.4,22.69,35.92,37.26,12.7,1.14,5.11,31.37,372.0,Very Poor,2020-02-26
Delhi,140.81,295.08,15.31,34.45,30.58,10.57,1.09,4.5,36.5,329.0,Very Poor,2020-02-27
Delhi,94.9,171.72,4.32,31.98,20.45,13.63,0.6,4.45,49.36,283.0,Poor,2020-02-28
Delhi,62.92,122.55,4.08,30.28,19.37,13.74,0.47,4.54,49.88,152.0,Moderate,2020-02-29
Delhi,51.24,117.27,4.03,27.92,18.08,12.45,0.43,5.07,54.91,120.0,Moderate,2020-03-01
Delhi,107.06,218.55,7.4,31.58,22.44,14.9,0.78,5.18,37.51,203.0,Poor,2020-03-02
Delhi,110.02,234.75,10.31,29.44,23.79,14.75,0.67,5.93,35.86,275.0,Poor,2020-03-03
Delhi,97.81,200.54,1.99,22.84,13.62,15.07,0.7,6.13,56.72,252.0,Poor,2020-03-04
Delhi,34.93,76.15,1.35,18.48,10.86,13.76,0.34,5.16,54.04,124.0,Moderate,2020-03-05
Delhi,28.21,48.38,3.0,12.65,9.0,22.54,0.34,4.83,42.03,77.0,Satisfactory,2020-03-06
Delhi,46.02,93.71,1.63,6.17,4.28,21.29,0.46,4.64,48.63,79.0,Satisfactory,2020-03-07
Delhi,90.13,191.17,2.12,5.98,4.3,21.45,0.76,5.08,31.18,179.0,Moderate,2020-03-08
Delhi,76.41,180.04,2.29,5.66,4.6,24.23,0.36,5.38,41.47,173.0,Moderate,2020-03-09
Delhi,107.58,185.71,3.17,4.83,4.86,24.59,0.47,6.68,53.07,269.0,Poor,2020-03-10
Delhi,64.15,110.91,6.18,17.53,13.71,41.71,0.45,5.89,51.57,126.0,Moderate,2020-03-11
Delhi,60.83,158.65,21.78,49.08,41.82,105.82,0.61,6.18,41.33,123.0,Moderate,2020-03-12
Delhi,95.63,301.62,12.41,5.58,9.64,8.64,0.68,10.98,42.23,190.0,Moderate,2020-03-13
Delhi,41.88,80.43,9.36,64.99,41.66,36.68,0.37,5.86,54.12,172.0,Moderate,2020-03-14
Delhi,71.43,140.17,14.36,57.08,41.16,30.52,0.48,6.89,58.0,136.0,Moderate,2020-03-15
Delhi,81.5,204.58,8.59,54.66,32.38,27.0,0.46,7.09,55.22,170.0,Moderate,2020-03-16
Delhi,96.45,246.83,11.09,58.09,39.77,29.06,0.55,7.14,58.56,211.0,Poor,2020-03-17
Delhi,94.41,252.83,11.13,50.24,35.63,26.56,0.56,7.48,64.29,215.0,Poor,2020-03-18
Delhi,129.02,287.26,10.77,44.38,32.22,26.15,0.7,9.26,61.03,268.0,Poor,2020-03-19
Delhi,103.12,252.19,13.16,47.7,35.9,27.77,0.88,10.4,78.02,255.0,Poor,2020-03-20
Delhi,123.33,277.74,17.54,47.38,39.28,28.25,0.95,13.33,66.11,295.0,Poor,2020-03-21
Delhi,92.86,156.38,6.4,26.57,19.26,17.12,0.58,11.45,62.22,269.0,Poor,2020-03-22
Delhi,62.92,116.0,5.81,17.43,13.92,13.78,0.32,11.35,62.69,146.0,Moderate,2020-03-23
Delhi,50.11,98.91,6.26,21.86,16.64,15.28,0.42,10.78,54.08,125.0,Moderate,2020-03-24
Delhi,41.07,77.14,6.28,14.07,12.52,14.12,0.32,7.82,44.37,84.0,Satisfactory,2020-03-25
Delhi,61.38,95.75,5.83,11.56,10.81,13.48,0.29,8.47,43.58,94.0,Satisfactory,2020-03-26
Delhi,45.33,72.58,6.19,11.3,10.97,11.92,0.17,7.81,44.22,86.0,Satisfactory,2020-03-27
Delhi,28.93,84.78,5.87,14.57,12.21,12.2,0.21,10.34,57.93,88.0,Satisfactory,2020-04-01
Delhi,34.69,77.19,5.54,18.16,14.09,13.03,0.16,9.21,74.3,102.0,Moderate,2020-04-02
Delhi,39.09,82.93,5.63,18.09,14.13,12.04,0.22,9.48,84.03,119.0,Moderate,2020-04-03
Delhi,55.42,104.04,5.72,20.07,15.25,13.15,0.31,10.14,72.16,115.0,Moderate,2020-04-04
Delhi,61.91,113.34,5.66,21.95,16.2,14.16,0.41,11.82,75.24,131.0,Moderate,2020-04-05
Delhi,72.38,134.7,5.83,23.34,16.12,14.56,0.45,12.08,65.41,145.0,Moderate,2020-04-06
Delhi,39.24,119.9,5.64,19.45,14.73,13.21,0.19,10.88,79.29,116.0,Moderate,2020-04-07
Delhi,32.18,104.36,5.55,18.17,14.11,12.28,0.16,11.4,85.58,120.0,Moderate,2020-04-08
Delhi,42.57,97.43,5.57,18.84,14.48,12.69,0.27,12.19,86.75,121.0,Moderate,2020-04-09
Delhi,72.51,136.2,5.72,21.86,16.21,13.74,0.38,14.88,69.41,138.0,Moderate,2020-04-10
Delhi,55.19,128.43,5.71,22.97,16.8,14.45,0.42,14.14,78.77,128.0,Moderate,2020-04-11
Delhi,45.49,116.23,5.72,19.8,14.97,13.62,0.27,14.88,86.4,126.0,Moderate,2020-04-12
Delhi,75.53,164.44,5.94,22.37,16.66,14.97,0.44,16.96,68.24,136.0,Moderate,2020-04-13
Delhi,76.19,174.85,6.32,27.79,19.84,17.38,0.62,15.85,57.81,155.0,Moderate,2020-04-14
Delhi,67.44,199.03,6.23,28.7,20.25,16.61,0.56,13.15,53.96,159.0,Moderate,2020-04-15
Delhi,84.52,234.64,5.89,25.83,18.45,15.78,0.56,16.79,59.09,184.0,Moderate,2020-04-16
Delhi,26.3,112.72,5.64,20.52,15.42,14.48,0.18,14.03,95.96,154.0,Moderate,2020-04-17
Delhi,28.54,116.3,5.6,17.84,13.96,13.93,0.2,11.58,97.11,137.0,Moderate,2020-04-18
Delhi,33.26,81.88,5.79,19.57,15.03,14.12,0.21,10.91,71.97,116.0,Moderate,2020-04-19
Delhi,62.63,141.97,6.65,23.96,18.07,15.7,0.49,11.8,56.53,124.0,Moderate,2020-04-20
Delhi,40.65,103.46,5.73,18.11,14.22,13.5,0.26,11.87,77.17,125.0,Moderate,2020-04-21
Delhi,68.31,156.47,5.81,20.81,15.72,13.93,0.39,15.92,78.06,144.0,Moderate,2020-04-22
Delhi,62.35,157.19,5.63,23.96,17.24,15.14,0.56,14.87,70.56,140.0,Moderate,2020-04-23
Delhi,86.6,165.21,8.2,25.38,20.08,17.32,0.74,13.45,70.16,170.0,Moderate,2020-04-24
Delhi,26.47,88.51,5.67,18.12,14.16,13.76,0.23,10.56,84.05,127.0,Moderate,2020-04-25
Delhi,40.82,134.89,5.51,17.65,13.8,13.88,0.33,10.84,95.48,135.0,Moderate,2020-04-26
Delhi,25.48,56.15,5.49,14.89,12.3,13.28,0.24,10.14,110.08,153.0,Moderate,2020-04-27
Delhi,43.08,89.51,5.46,17.11,13.47,13.8,0.37,12.31,100.07,159.0,Moderate,2020-04-28
Delhi,53.39,120.56,5.57,18.53,14.31,14.59,0.43,11.7,97.46,152.0,Moderate,2020-04-29
Delhi,49.07,121.5,5.58,18.45,14.21,14.64,0.4,12.43,104.35,166.0,Moderate,2020-04-30
Delhi,79.87,188.02,5.69,20.46,15.43,16.51,0.62,14.73,92.63,201.0,Poor,2020-05-01
